,Unnamed: 0,review_description,rating
27511,28099,جيد جد ممتاز,1
27512,28100,بوب,1
27513,28101,حل وي سه مستن تطور جديده,0
27514,28102,ممتاز ممتاز جد جد,1
27515,28103,له عطي عاف هالموقع لي كثر رائع حب حب,1
27516,28104,جرب رائع عامل راق,1
27517,28105,حل رنامج,1
27518,28106,لا صل ود تفعيل,-1
27519,28107,شكر جود خدم عامل راق,1
27520,28108,يه رسوم خدم رسوم لد مان رسوم وصيل ضريب دفع اوردر وتال وصيل جن قل ذاى مال مال بلد ضريب حن نا ندفع حق توصيل,-1
27521,28109,جمل رنامج حل جيبل طلب حا ذيذ حب حب حب حب,1
27522,28110,جب ظهار رقم عميل لي ستلم من,1
27523,28111,ممتاااز صفق احسن,1
27524,28112,ادار تنازل كل مايخص شقق مجموع طلع مصطفى,1
27525,28113,طبيق سئ جد علش تنقل حساب حساب خر ازم حذف تطبيق نزل جديد,-1
27526,28114,حسب له نعما وكيل حرام صابي قسم له مفيش مسئول واصل معاي حفضح معاي قنو يوتيوب مشاهد ملاي,-1
27527,28115,جد طبيق زق خدمه سيئہ جداااا مش عارفین حدد اماکن غیر متوفر غیر زف عمرک ماھتوصل فوق او ريم ستعدو اول عدین شتغلو,-1
27528,28116,لا اهم اي حاج نتم شاط عبار يه,-1
27529,28118,طبيق ممتاز ممتاز لكن ايسلم امر حي رتفاع سعر رحله تأخير مر انتظار,1
27530,28119,وصل وقت مناسب,1
27531,28120,نا مم ركب حيو يف,1
27532,28121,برنامج عجيييب حب حب حب حب,1
27533,28122,مشكل تطبيق قبل طلب عشر ريال حز حز,1
27534,28123,حل طبيق حتواء حب حب حب,1
27535,28124,تجرب ناجح شكر,1
27536,28125,نتاس,1
27537,28126,تم طبيق ملاكى شكر,1
27538,28127,خدم عملاء ممتاز جد جد,1
27539,28128,جااااامد,1
27540,28129,قييم ممتاز,1
27541,28130,سيء جد لا تم عويض خطأ حدث,-1
27542,28131,رجو سماح طلب كثر مطعم مرة احد رجو خفيض قيم لى شكر,1
27543,28132,سوأ خدم مصر,-1
27544,28133,هيثم غا,1
27545,28134,دون نت,1
27546,28135,زبال جمع مطاعم زباله,-1
27547,28136,تطبيق ستحق جوم سريع توصيل خصوم جود عامل تخفيض,1
27548,28137,ممت,1
27549,28140,مش شغال ني سويف,-1
27550,28141,طبيق جد رائع مصداق عال خدم ممتاز,1
27551,28142,طب مراااا يت خر,1
27552,28143,ام كو هي طبيق زبال زي فتح مقطع يوتيوب تطلع تف وع لي عمل,-1
27553,28144,رائع سهل لبي حق طلبا شكر قائم,1
27554,28145,شبعتون ههههه,1
27555,28146,تطبيق معتش يفتح تحديث أخير ياري حل سريع ياجماع ياترجع نسخ قديمه,1
27556,28147,مر حل تعب راس مى دق مطعم فكر راح شن إلى ية اخير برنامج رائع حصل من آلاف نجم,1
27557,28148,علاقه عامل طلب بين مطاعم علاق مقطوع عني حط خريط مكا موقع طلب تصل مطعم او سايق عش توصيل بي رسل مكانك رغم نك حاط يش با فهم يض قت توصيل طلب مقنن مصمم تطبيق عني مم تمدد وقت كثر ماه مكتوب درج استخفاف امبالاه له ني ره سالف دفع طريق بطاقه ماراح سو خر مرة تصل على مطعم نه عطى طلب خطأ زبو خل قعد نتظر ساعه حد صل طلب ابار له في جم حد نتو ستحق,-1
27558,28149,ختصر مور ثير,1
27559,28150,لا قوم تطبيق مكافا مستخدم أكثر تطبيق,0
27560,28151,مو راض حدث,-1
27561,28152,وصل وقت ختار مر,1
27562,28153,طبيق ممتاز سهل ثير دل روح جيب أكل أكل جي عند,1
27563,28154,إختيار موفق ممتاذ,1
27564,28155,رنامج ممتاز تمنى اضاف مطاعم كثر فيه محل حلو,1
27565,28156,طبيق جميل جد سريع صور واقع جرب جميل جد,1
27566,28157,لات مر وصل طلب متاخر ارد ناقص قلب حز,0
27567,28158,معامل سيئ كاب طلب,-1
27568,28159,رنامج مصداق عال عامل راق وصيل سريع لدى خصوم عديد مد نصح,1
27569,28160,اف مطاعم خصوص مطاعم مصر مشهور,0
27570,28161,را مطعم خياس وهانقرستيشن يطووول مايوصل اكل عني ذا تطلب طلب نت شبع مايوصل كو جع شي لي وصل مرر هاايم مايفهم بد بد حط عرب عني مر يت يم رجع عيد قول نا جي نا روح فهم مايف اقوى سكر ماعند رصيد قول عصب هدد لغي طلب شي ينرفز رب,-1
27571,28162,جميل عطي إرشاد ضح,1
27572,28163,خدم سريع,1
27574,28165,حب حب حب,1
27575,28166,حمل طتبيق مش راض شتغل خالص يقول حديس جديد مسحت حملت تا رضو مشكل,-1
27576,28167,حمدالل,1
27577,28168,ممتاز فوق وصف,1
27578,28169,خدمه ئه تتاخر جد معاد ساع لا ربع مان موقفش مك قال تصل علي محدش لمن لما لمتوا قال حجز رحله لي بعد مان علي مديون,-1
27579,28170,تطبيق عظيم جد توصيل سربع في مطاعم لي بي قدر طلب مطعم نفس وقت رح كو عظم صفق حمر صفق حمر حب,1
27580,28171,جرب رائع شكر,1
27581,28172,عميل جديد دور خصم اول مرة مش موجود واتوااصلت خدم عملاء خلال لايف شا لغونى عل مستعملتش حقى خد خصم رجع مراسل إيميل قالولى طلب ده عش ده خصم ده محصلش,-1
27582,28173,برنامج رائع جد,-1
27583,28174,يه معلق,1
27584,28175,حاول نزيل رنامج لكن اسف لا فتح مع,-1
27585,28177,رافو قم شه روست شوارم حل مرة توصيل مااخذ دقيق نصح ضاح بن,1
27586,28178,متضامن كباتن,-1
27587,28179,اسف برنامج مع اي فعيل هائي زي قل عل,-1
27588,28180,رنامج زبال علق كل فوت طلع شحن اش عش شح نصح حمل تطبيق مطاعم رسمه حس زبال,-1
27589,28181,ضل تطبيق موجوده قد جر تطبيق مرة ممتاز جد,1
27590,28182,جميل جداجداجداجداجداجداجدا,1
27591,28183,قسم له ابلكشن زبال يتاخرو جامد جد يلغو رحل يغيرو مواعيد مزج حاج من عدم احترام خدم عملاء خبط دماغ فى حيط هنعمل يه مفيش مسول ان واحد عند ارتباط مواعيد,-1
27592,28184,حتاج ود خصم سمحت,1
27593,28185,زز,1
27594,28186,كتر رنامج غش ذب كواد هم صب مفيش خدم عملاء تقدمل حاج مفيد قول رد ساع اي رد رنامج ابلكيشن شل غير موافق غير موافق,-1
27595,28187,ممتاز جد جد نصح تحميلو,1
27596,28189,سلس سيط خيار متعدد,1
27597,28190,سيئ اسوء طلب صير دنانير رسوم خدم رسوم ضريب رسوم وصيل,-1
27598,28191,يش ماك عراق,-1
27599,28193,يش سعار غال مرة تير,1
27600,28195,جميل جد حب موافق حمر,1
27601,28196,رنامج شل عند عدم مصداق فى عروض وبون خصم نزل عرض حد يستفيد عرض طلب اوردر ول مر قالى خصم اوردر قالى جارى تحضير تم غاء اوردر تحدث معا قالى حضر استفد عرض علم نه ول طلب,-1
27602,28197,زي زق,1
27603,28198,نار وس وس وس,1
27604,28199,لكن تصميم سابق فضل نسب,1
27605,28200,لا عمل فى محافظ,-1
27606,28201,برنامج حتاج طوير,-1
27607,28202,ساع نا حاول دخل موقع حذف نزل تطبيق مر ملهال رجى محاول احق تجرب سيئ دا نجم حد قط,-1
27608,28203,وسوسووسوسوورسنتصاسرتضتستطتووستستستستتستتطضنتسنسكضتتصتطوتصوصنخرررستاستستسنر,1
27609,28205,طبيق شل غير ملتزم قوان زار تجاره تسعير توصيل لاعب اسعار اتفاق مطاعم ذا خطئو طلب ضيع حق فلوس عدم هتمام زبائن موضف قائم على دعم مساعده تطبيق سع لا فشال تطبيق حجج هي غير مقنع تظيع مبالغ عدم مساعد رجاع او مطالب مطعم كمال ناقص طعام نصح عدم حميل تطبيق لي ضم صول طلب امل ساخ طلب مطعم مباشر,-1
27610,28206,طبيق جيد جداااا حب حب,1
27611,28207,ماذ لا دعم لغ عرب,0
27612,28209,ريد سم على سالم,1
27613,28210,نه وصل ساع,-1
27614,28211,قول برنامج وصل لى عند نا جالس نتظر في اخير قول مانوصل لى عند تفووو يذا شكال,-1
27615,28213,صب صب,-1
27616,28214,خلاص ماف طلبا حز,1
27617,28215,حب عمل اخلاص جديه,1
27618,28216,ناس عالم أكل ذلذ,1
27619,28217,قط توصيل طويل بعض لدى خطاء طلب,1
27620,28218,جميل رائع تني طلب وم سال اكل ملاحظ عجب تبع توصيل قول شكر تم كم مزيد تقدم,1
27621,28219,سطور وصيل,1
27622,28220,تطبيع خيا,-1
27623,28221,ممتاز ممتاز ممتاز وفر شي شكر,1
27624,28222,نا مش هم حاج نا طلب لف وصل رسال تم طلب نجاح مش عارف هيوصل متى سأل زا عمل يه رجو رد,-1
27625,28223,سئ جد زبال,-1
27626,28224,رنامج جد رائع وفر مواصل طلب ساخ,1
27627,28225,مر يوت,0
27628,28226,سلام على رنامج سيئ ايدعم محافض قنفذه علم ان محافض قنفذه ماكدونالدز ودو هرف دومينوز نتاك غير يش متوصلو قنفذه له حرام,-1
27629,28227,نا سه جرب نشاء له كو محل صق,1
27630,28228,طلب صل وقت حب حب,1
27631,28229,وصل ارد,-1
27632,28230,جرب طبيق ممتاز,1
27633,28231,رانامج رائع متعوب,1
27634,28232,دس,1
27635,28234,حمد,1
27636,28235,يه رد يكون غة انجليز شرك مصر تقدم خدم مصر ياري كو رد عربيه سمح دا سبب فشل إلل نت عد لم سر يه زا عني مش سجل حساب أول,-1
27637,28236,نسب خطاء,1
27638,28237,ما حد يسعد لا طلب حب مصدوم,1
27639,28238,يفولل حب حب,1
27640,28239,حل جد حب,1
27641,28240,جرب مميز ياري با عديل زياد قاط ركوب,1
27642,28241,جمل ونو,1
27643,28242,جممممممميييييييلللل,1
27644,28243,جميييييل جد,1
27645,28244,عد مرة خرى تحديث جديد ده لي مكتوب اشعار رغم شوف ناس تير تجل اشعار مطاعم قت تجيا قسائم مم عرف سبب رغم عمل تحديث,-1
27646,28245,شكر هالبرنامج حب,1
27647,28246,نن,1
27648,28247,سه طالب اوردير صل منغير رجر,-1
27649,28248,تطبيق طور مستمر,1
27650,28249,رنامج زي خط نا لال بن رباح بي كتب مطعم هرف مايطلع يه,-1
27651,28250,راءع فضل طبيق قسم له عظيم,1
27652,28251,طبيق ممتاز أكثر ذال مواصل اقتصاد مناسب جد حال اقتصاد قاس حمي استغلال سائق جشع,1
27653,28252,حب ني,1
27654,28253,اسف اكل جي ارد,0
27655,28254,لا ريد اسجيل وجد مشاكل تسجيل,-1
27656,28256,مش موجود كل مك اردن,-1
27657,28257,حلى طبيق وصيل عالم له وفق,1
27658,28258,صبي ستغلو كباتن,-1
27659,28259,له جوع,1
27660,28260,حي قرطب خبر مطاعم قليل محدودالاختيار رجاء اظاف مطاعم خرى,-1
27661,28261,تطبيق دد سهل على حيا,1
27662,28262,رائع مدهش,1
27663,28264,جمد جدأ,1
27664,28265,رنامج جباااار,1
27665,28266,نا عايز طبيق لي نحن قديم عش جديد ايتوافق جهاز,-1
27666,28267,فاااااااشل جد,-1
27667,28268,جيد جدأ,1
27668,28269,إلخ ﷺ لهم صل علی محمد علی ال محمد لهم صل علی محمد علی ال محمد لهم صل علی محمد علی ال محمد حد حمر حمر رد حد حمر حمر رد حد حمر حمر,1
27669,28270,ممتاز خدم,1
27670,28271,له جزا خير,1
27672,28273,ازم كو رقم حرين عش طلب سيء جد,-1
27673,28274,سيئ غايه قدم شكوى ماف حد تابع تصل,-1
